0.842374	-0.495924
0.641502	-0.263071
0.548008	-0.173369
0.354105	-0.0190148
0.49031	-0.0705951
0.611884	-0.0666727
0.626424	-0.219008
0.524042	-0.291981
0.564136	-0.524887
0.925859	-0.705466
1.26852	-0.85861
1.26746	-0.967767
1.42299	-1.09921
1.80679	-1.77439
2.04853	-2.2015
0.332784	-0.394679
0.103241	-0.0248581
0.591109	-0.0549911
1.01762	-0.212654
1.19217	-0.181779
1.47354	-0.41362
1.58725	-0.539223
1.77712	-0.83348
1.62026	-0.467183
1.57378	-0.453863
1.56239	-0.699085
1.55857	-0.587376
1.50232	-0.676597
1.16705	-0.684427
0.617659	-0.277201
0.579481	-0.41202
1.72927	-0.456731
1.97631	-0.773317
1.95037	-0.823105
2.16064	-1.3268
2.13347	-1.4765
1.91622	-1.29877
1.4375	-0.637018
2.0778	-1.36584
1.94607	-0.853919
2.16059	-1.35083
1.95487	-1.28555
1.64855	-0.777476
1.4448	-0.561553
1.50461	-0.735163
0.757112	-0.534051
0.728368	-0.434202
1.21609	-0.944369
1.76814	-1.57922
2.24144	-2.05713
1.95376	-1.54776
1.48632	-0.98212
1.95252	-1.63498
1.92109	-1.58376
1.89671	-1.74857
1.42993	-1.09998
1.70706	-1.48196
2.07621	-1.87517
1.91353	-1.705
1.71558	-1.58
1.7913	-1.61005
1.6294	-1.4775
1.65389	-1.55273
1.73762	-1.6113
1.8201	-1.75342
1.81471	-1.65247
1.92129	-1.84067
1.91153	-1.91117
1.50122	-1.41671
1.49014	-1.47684
1.13882	-1.21968
1.01677	-1.11187
0.698703	-0.648581
0.478076	-0.45035
0.410579	-0.640804
0.37895	-1.12068
0.112067	-1.11909
-0.255387	-0.933904
-0.404229	-0.859592
-0.487198	-0.813686
-0.410097	-0.801537
-0.438871	-0.780527
-0.472596	-0.845645
-0.511663	-0.814139
-0.331558	-0.91503
-0.0591802	-1.02456
0.25275	-1.00096
0.553634	-0.923136
0.979674	-0.811332
0.825484	-0.267425
1.12185	-0.172607
0.988103	-0.829913
0.614604	-0.767016
0.684367	-0.671417
0.589627	-0.431077
0.356047	0.51475
1.03327	0.18867
1.8938	-0.504715
0.999937	0.454766
0.937449	0.548632
1.06093	0.180812
1.27971	-0.00178897
1.96107	-1.39575
1.49081	-1.26612
0.904893	-0.964734
1.00191	-0.947113
1.6323	-1.34592
1.06001	-0.567816
0.0695151	-0.343866
0.0593563	-0.108994
0.0332516	-0.126325
0.165334	0.00829732
0.254712	-0.0101044
0.430559	-0.0960088
0.606337	0.329171
0.491025	0.266672
0.62528	0.209331
0.675506	0.0872421
0.784645	0.148125
0.719716	-0.0378511
1.04845	-0.288214
1.75923	-0.808524
1.86965	-0.83124
1.30892	-0.359142
1.16461	-0.288928
1.36551	-0.611607
1.64339	-0.959108
1.92291	-1.04305
1.87228	-0.804002
1.38782	-0.790012
1.01262	-0.368636
1.23845	-0.582898
1.17512	-0.606091
0.917279	-0.278274
1.23595	-0.59149
1.89301	-1.06332
1.59393	-0.438215
2.07694	-0.907304
1.65973	0.0673691
1.46729	0.415188
1.45791	0.686425
1.45945	0.463146
1.36189	-0.0243056
1.15968	-0.205812
1.29182	-0.644736
1.14288	-0.82078
1.31025	-0.969292
1.72639	-1.45908
1.71119	-1.61222
1.58173	-1.43952
1.27436	-1.13429
1.02463	-0.959623
1.1859	-1.02745
1.14358	-1.07644
1.20147	-0.916361
1.41141	-0.957391
1.712	-1.15179
1.69475	-1.02513
1.78977	-1.1228
1.84243	-0.968056
2.21352	-1.30487
1.80124	-0.813352
1.39843	-0.223132
1.50509	-0.517989
1.22612	-0.0972762
1.22917	0.00890354
1.11214	0.0867096
0.93266	0.109335
1.12003	-0.0409735
1.21091	-0.17846
0.892932	0.268918
1.08215	-0.0935975
1.16901	-0.0569669
1.47419	-0.513794
1.67994	-0.793709
1.56006	-0.811854
1.47634	-0.758679
1.61935	-0.697077
1.2315	-0.362189
1.14679	-0.318622
1.15531	-0.373277
1.23418	-0.577709
1.15598	-0.587176
1.3734	-0.786177
0.938221	-0.221862
1.07377	-0.465215
0.969265	-0.255507
1.34591	-0.598314
1.07417	-0.420944
1.06364	-0.552948
0.87735	-0.398174
0.987832	-0.539996
0.685593	-0.105362
0.848193	-0.508457
0.81969	-0.503211
0.694435	-0.527962
0.820769	-0.513206
0.48776	-0.0222994
0.431658	-0.0146719
0.474371	-0.119695
0.484662	0.0515656
0.46701	-0.210714
0.479782	-0.143555
0.648724	-0.171083
0.607151	-0.00620095
0.603596	-0.124525
0.305583	0.0428183
0.307135	0.321705
0.0884077	0.306926
0.382854	-0.337589
0.569939	-0.331866
0.251056	0.0557655
0.381332	-0.281652
0.551317	-0.273759
