3.38443	-5.5378
-3.34832	-5.76685
-4.40944	-5.27517
-3.26627	-3.56568
-1.78253	-2.098
1.50605	-3.16232
0.736014	-5.03061
-5.22892	-11.4936
-0.835919	-12.2784
-6.96656	-21.8451
-13.0189	-27.2516
-12.6412	-31.9776
-11.765	-31.8716
-8.58629	-35.3487
-9.05716	-34.2344
-14.4707	-29.5843
-15.7179	-22.9032
-16.0851	-19.5821
-15.6746	-13.883
-17.2369	-8.91149
-19.7471	-7.13019
-23.5936	-12.5228
-17.9453	-15.6391
-10.4794	-10.8878
-9.01853	-15.536
-7.67697	-6.29057
-4.02647	-6.2616
-4.21391	-3.79663
-6.02812	-7.59986
-8.78453	-19.6555
-5.18556	-14.4087
-23.8274	-10.8405
-23.1837	-9.52396
-24.3324	-12.846
-23.7778	-20.0908
-18.6823	-22.5806
-14.0814	-25.8085
-14.406	-30.0871
-6.77508	-22.1657
-9.06184	-15.7003
-9.0088	-13.2025
-8.58115	-13.193
-10.7661	-11.4651
-14.8412	-13.4891
-12.0778	-12.4841
-6.41788	-21.7886
-12.1091	-15.2556
-13.8378	-31.4719
-16.011	-38.242
-13.1702	-35.2083
-15.2188	-33.9192
-16.7086	-29.2214
-10.6854	-30.2011
-12.8768	-30.8074
-10.719	-31.1376
-10.2776	-26.724
-8.62889	-28.4002
-9.63456	-30.5865
-13.2819	-31.7742
-15.8289	-33.012
-14.8719	-28.9084
-17.4197	-30.2314
-16.8628	-28.5998
-16.8082	-27.9162
-14.8714	-26.5619
-13.4329	-23.6973
-13.7401	-26.9565
-12.7906	-27.6439
-17.8207	-26.4934
-16.045	-30.108
-20.1187	-36.0044
-15.6989	-34.4857
-9.42937	-16.4908
-10.2104	-18.3379
-9.59624	-23.3229
-18.1834	-46.9283
-24.1757	-38.6323
-26.5008	-33.5643
-27.9544	-34.1194
-25.6725	-30.9042
-26.8628	-31.9152
-25.2413	-31.2912
-25.1546	-31.3679
-27.6753	-31.12
-27.4903	-36.012
-26.9836	-34.9406
-24.9882	-36.1587
-23.9543	-35.9909
-15.5616	-33.6001
-19.487	-23.1574
-19.4583	-11.8927
-17.227	-27.2122
-12.862	-22.6601
-10.6788	-19.1385
-16.5716	-21.8836
-30.4794	-19.8854
-32.3194	-24.3298
-29.3446	-19.3948
-29.9668	-17.1466
-28.0747	-11.2334
-19.2678	-13.9996
-17.4166	-10.4777
-6.87761	-19.034
-7.65183	-28.1872
-10.0353	-30.4477
-12.1418	-32.8539
-14.5917	-30.557
-8.55379	-14.7949
-5.62117	-15.6387
-10.9209	-9.13912
-5.82163	-13.0732
-3.72942	-9.9449
-7.5008	-15.502
-7.54324	-21.2201
-7.98085	-14.8082
-10.6873	-16.7743
-11.7951	-14.0871
-9.73522	-15.2425
-6.76589	-4.88056
-3.36916	-6.02387
-13.709	-13.3508
-17.9815	-10.6581
-19.5032	-8.14173
-23.3908	-9.9768
-24.5034	-11.5438
-20.7237	-18.5365
-20.3797	-17.9835
-21.5354	-17.8085
-20.239	-15.6736
-4.52345	-16.1873
-10.389	-13.4338
-9.63364	-13.0383
-3.27309	-10.2175
-5.80333	-11.1153
-7.53313	-11.9681
-12.408	-13.9925
-22.8299	-18.2741
-21.9709	-17.0866
-24.039	-11.1013
-24.1777	-6.82122
-25.2164	-3.51968
-22.1919	-5.25478
-18.205	-13.6621
-11.494	-15.8902
-8.06264	-16.3773
-4.56768	-15.8256
-5.66118	-22.6008
-11.9526	-29.0646
-16.1827	-31.9846
-16.5653	-28.1769
-18.4008	-23.0982
-22.2771	-21.1523
-18.9233	-21.3142
-18.1707	-20.4997
-15.0283	-16.7109
-12.2968	-14.5326
-10.0698	-14.4198
-9.49124	-12.6942
-9.55121	-12.9405
-10.2938	-9.43918
-9.79295	-10.4247
-9.85794	-10.3499
-14.1881	-7.59931
-15.1511	-12.3744
-15.6028	-12.2668
-16.9307	-8.37687
-12.3768	-9.51968
-7.53064	-8.62375
-7.38967	-7.37099
-10.4451	-5.37138
-15.1697	-5.91396
-6.75395	-1.34176
-11.2266	-0.0969794
-6.22296	-3.36705
-5.07829	-1.28071
-13.531	-13.3439
-11.207	-11.1338
-4.87593	-6.5728
-9.91205	-6.74141
-9.72034	-2.96365
-10.251	-10.3779
-7.64203	-11.6691
-9.06316	-12.0305
-3.09178	-7.08056
-10.3813	-6.35139
-6.66584	-3.72269
-7.33733	-3.28529
-7.12211	-1.73368
-7.78286	-0.433743
-12.0723	-8.68089
-14.2922	-6.145
-7.31586	-10.884
-6.21346	-4.4884
-1.16179	-10.2041
-4.31742	-8.74323
-1.36405	-12.8392
-1.33635	-7.69137
-4.42322	-6.84867
-3.1415	-2.73088
1.66161	-1.68557
-1.94954	-2.46737
4.68679	-2.42912
-4.50572	-6.04395
0.869612	-3.99525
0.584036	-3.32289
-3.86146	-6.71664
-1.81508	-4.08419
-7.40986	-2.22112
-7.59293	0.674398
-5.59763	-10.5813
-2.04392	-7.73332
-4.865	-6.29615
-0.8747	-9.4392
-0.55336	-17.5125
-3.16246	-13.9493
-0.303694	-27.6528
3.65432	-12.9486
-3.85605	-22.8742
-6.54825	-32.0401
-4.32674	-33.7929
-6.97335	-34.4819
-8.42815	-31.2912
-12.6009	-28.7324
-15.0777	-31.6242
-14.5207	-32.9519
-14.3858	-35.5612
-16.7715	-36.1894
-16.2877	-38.0727
-18.6908	-37.6783
-21.8558	-37.649
-23.7121	-36.2516
-24.9736	-39.2541
-24.6449	-38.3869
-26.031	-36.7427
-20.0485	-31.1745
-17.3879	-28.3659
-14.5402	-22.0714
-12.9318	-16.5424
-13.6023	-13.5057
-18.9995	-16.7002
-18.1385	-10.3285
-2.49705	-14.9094
-6.93036	-8.92636
-11.6069	-14.5385
-11.0768	-16.7623
-11.0588	-20.7925
-9.31396	-12.9695
-12.0262	-13.229
-8.12028	-12.5215
-7.47769	-14.1417
-5.61159	-9.99641
3.23982	-7.82937
6.86527	-5.56286
-9.84122	-17.8036
-19.8699	-17.618
-18.6005	-21.3707
-10.8381	-18.1069
-1.37155	0.809483
-8.56497	-9.53529
-10.605	-22.3603
-9.09676	-23.5436
-6.27094	-20.2892
3.10884	-5.6341
-3.17153	-3.10596
1.34826	-5.92978
-3.24132	-7.07126
-7.6622	-9.77829
-8.35105	-9.02691
-3.2157	-9.87263
-4.01724	-12.5413
-7.61476	-12.499
-10.6831	-12.6319
-2.21072	-9.16178
-7.31281	-31.8589
-20.183	-29.7009
-23.1091	-29.6629
-22.5534	-32.2947
-26.0635	-31.1809
-25.1188	-29.8773
-27.4559	-29.7419
-26.5235	-27.1651
-22.1753	-26.5926
-24.7908	-23.8874
-23.6415	-25.7335
-25.606	-27.2585
-21.9071	-31.5845
-21.6096	-29.9898
-19.5296	-25.4196
-14.2652	-19.507
-14.8133	-23.2612
-21.7247	-23.2231
-16.4371	-18.2345
-14.0964	-19.305
-14.1448	-14.448
-22.3267	-13.7014
-20.2142	-6.62793
-11.8511	-10.6993
-10.6945	-11.5382
-7.3834	-15.8499
-4.94836	-9.71953
-3.48301	-8.81617
-1.8873	-9.80715
-18.2956	-14.8444
-28.2486	-28.1957
-16.2198	-21.23
-21.4163	-23.4789
-19.6238	-21.5571
-21.7862	-24.3647
-19.2913	-28.0603
-13.7506	-26.6081
-10.1856	-25.6686
-9.02006	-21.9251
-3.69785	-11.9715
-5.44288	-11.9256
-1.83686	-15.055
-2.90655	-11.4729
-6.9679	-13.952
-3.15585	-10.9197
-2.89884	-7.86312
-7.87511	-7.20839
-4.28677	-7.23119
-2.49233	-6.64508
-10.4158	-26.3607
-16.57	-24.4453
-18.6064	-21.2844
-20.0508	-17.5609
-20.4133	-20.2102
-19.1277	-23.4726
-14.3496	-25.5955
-10.6998	-19.877
-2.51843	-4.72219
-6.08455	-8.01199
-4.40917	-9.56243
-3.46092	-16.976
-4.20491	-18.6901
-10.6375	-12.8236
-6.67434	-11.6679
-6.68093	-10.0435
-10.0718	-12.7193
-5.15743	-22.507
-13.2943	-34.4879
-11.6564	-35.8187
-8.09386	-36.7734
-2.86512	-32.2704
-6.10341	-16.9666
-4.14139	-14.9718
-2.25013	-15.6334
-8.58426	-17.7748
-21.5425	-13.7945
-20.788	-7.01367
-17.4567	-7.31448
-16.6943	-3.61317
-12.6364	-2.38815
-10.3964	0.119457
-5.38925	-3.65622
-9.60769	-3.60537
-12.5219	1.77602
-13.8828	0.871199
-13.8599	3.79053
-17.4006	3.95891
-19.2278	0.900365
-18.6723	-4.22902
-14.9246	1.67747
-15.7592	0.680546
-13.6902	10.1487
-13.3229	8.36647
-13.1383	13.7516
-9.32252	1.72992
-16.5452	-1.44726
-12.2378	-2.91357
-8.82994	4.7357
-5.87174	1.6789
-1.87978	-0.246362
-9.24031	1.57416
-11.6131	-2.76849
-11.5323	2.6063
-12.7021	-7.62525
-9.63488	-6.1098
-6.66256	-2.27608
-6.89973	-4.95721
-8.6139	-6.61468
-7.33087	-0.690104
0.296499	-0.0164171
-3.24098	2.65856
-8.35192	-1.66809
-6.98795	-1.46119
-3.54821	4.04165
-3.4822	-8.43105
-1.96973	-1.6606
-6.14167	-6.54579
-8.27429	-13.5522
-13.08	-11.9468
-7.29303	-10.1178
-4.32361	-1.95307
-6.49483	-17.2855
2.19205	-2.93312
-3.08549	7.25137
-1.00164	2.76736
-6.13028	4.82136
-3.33965	10.8348
-5.89347	4.15154
1.62936	7.15223
-2.48518	11.8784
-0.289546	6.96133
-3.10677	4.86001
-4.07812	-0.58037
-3.17086	2.6116
4.46673	-7.42369
-1.12243	-4.6171
-5.58106	3.69824
-1.10053	-2.12835
0.526626	0.0270589
0.592234	-10.7232
-26.0273	-11.0093
-31.4896	-8.36962
-28.1859	-6.04694
-33.5565	-8.93446
-34.0644	-17.3491
-38.2829	-16.3737
-36.4936	-16.6451
-36.6458	-22.3897
-28.4218	-17.2645
-18.4338	-12.2878
-13.4968	-18.8371
-12.2581	-16.539
-12.6005	-18.9
-13.7368	-18.9238
-11.6208	-20.3875
-14.202	-19.7958
-12.2006	-20.5159
-13.2696	-21.0912
-12.052	-19.7115
-20.548	-31.475
-23.6881	-27.8122
-25.3024	-23.9631
-24.1857	-13.2725
-25.7797	-8.88959
-19.3813	-9.05247
-17.7659	-22.6642
-8.55108	-28.9325
-8.66943	-30.276
-7.41448	-35.4679
-7.02539	-33.0007
-7.02045	-33.4903
-6.12545	-37.2062
-11.9436	-30.2075
-13.9676	-22.0621
-13.239	-15.521
-16.7688	-9.50465
-19.3657	-10.4193
-18.5721	-12.7713
-14.0995	-13.6584
-8.06975	-18.4619
-7.99108	-19.4185
-5.82965	-22.2917
-4.25248	-27.1335
-5.57553	-25.8276
-5.96585	-28.1184
-5.19394	-30.0127
-4.46936	-31.0842
-10.8018	-27.9335
-15.356	-34.6174
-19.0065	-32.8701
-19.8058	-30.9599
-21.9581	-30.9014
-22.1178	-31.8713
-21.3282	-30.7254
-22.8845	-31.8256
-22.7521	-32.0278
-22.0673	-28.6637
-19.4242	-32.5712
-15.8288	-33.825
-13.3237	-37.7785
-13.1408	-38.2899
-16.7141	-33.7109
-13.509	-34.3908
-13.9101	-32.7645
-10.0753	-29.7631
-9.13998	-30.2139
-4.83502	-24.4671
-6.49444	-14.6742
-3.2547	-8.98312
-0.477652	-8.75911
-7.46555	-15.8825
-16.3607	-25.2072
-19.4705	-20.259
-17.1164	-16.9752
-19.7096	-12.9448
-21.04	-10.573
-22.577	-15.068
-17.9615	-21.9488
-14.1527	-18.603
-11.1689	-15.5566
-9.03194	-17.5225
-3.31063	-19.5363
-7.95199	-16.8983
-16.6103	-16.1751
-17.5427	-14.9506
-17.5862	-13.8983
-2.64675	-23.8497
-15.4443	-16.9679
-16.3714	-14.9049
-17.1059	-17.9744
-17.1121	-15.5996
-17.4973	-14.2567
-20.7242	-11.1121
-21.3249	-9.99479
-21.7838	-8.22305
-12.9147	-3.64897
-4.69495	-7.07333
-10.4872	-8.0482
-12.1216	-6.68196
-13.9156	-1.40244
-11.6788	-1.79149
-11.5378	6.41717
-12.7359	-7.41474
-22.1617	-7.98536
-21.3042	-6.85749
-25.4399	-8.42782
-24.1294	-11.9563
-25.0615	-12.1458
-21.0113	-11.8869
-19.0407	-7.6715
-6.3469	0.313184
-9.41642	-6.60631
-9.97012	-4.92983
-8.80608	-15.0414
-10.4735	-9.27482
-6.90594	-7.23572
-7.1211	-2.2117
-16.4771	-0.971123
-15.3301	0.740249
-12.9801	4.98529
-19.8251	-11.9736
-22.3769	-12.6632
-24.8946	-13.8289
-23.0722	-10.9915
-21.0198	-8.97468
-20.0399	-11.1079
-19.564	-12.1574
-17.8453	-9.19439
-16.5532	-9.66322
-16.1386	-11.7533
-11.7142	-11.0388
0.254542	-16.7505
-4.36803	-22.7326
-13.0476	-14.6139
-6.81479	-19.107
1.55145	-19.5885
-11.6338	-22.4511
-12.6814	-18.7931
-8.78664	-14.1777
-13.1757	-13.7409
-15.4016	-15.5393
-17.1947	-17.4391
-18.5696	-17.8918
-20.3857	-15.7303
-22.842	-11.0607
-22.8243	-8.23576
-23.0235	-9.02491
-21.9953	-7.28049
-20.42	-6.57717
-15.4474	-2.37036
-12.5863	-5.40483
-6.11047	-10.119
-4.81597	-8.01712
-0.849633	-8.49251
-4.12281	-4.18278
-4.63151	-7.48972
0.120766	-10.3641
-6.47856	-12.7505
-9.42586	-14.1537
-4.25364	-13.157
-8.11806	-8.70659
-4.72161	-9.27411
-8.20939	-7.30662
-4.80697	-8.6402
-10.2097	-3.17772
-1.06433	-0.589473
0.291206	-9.12475
-2.12836	-10.6845
-7.03085	-6.47565
-8.47364	-6.89384
-5.04871	-20.3928
-8.64132	-18.3452
-4.21061	-13.1146
-7.62589	-16.4537
-6.10411	-10.8207
-10.2644	-13.3335
-6.02573	-6.33684
-6.79962	-10.6185
-9.73025	-11.6313
-6.47754	-5.85216
-0.947627	-7.31566
-5.26468	-9.39505
-8.34154	-14.289
-2.7401	-8.51454
-7.28701	-10.1825
-3.94645	-7.08596
4.27472	-7.13265
-5.51742	-4.48069
0.954298	-2.02764
3.91986	-6.16417
1.83757	-4.45959
-4.24651	-4.69034
-3.64473	-5.64792
-3.68265	-3.86454
3.3746	-3.28175
0.396187	-5.6022
-2.17688	-3.96591
3.91945	2.73361
9.38745	-20.4725
0.0759229	-11.3409
-3.67616	-16.7803
-17.0167	-22.2074
-17.7656	-21.4921
-18.2524	-15.3547
-22.3622	-18.3981
-9.11338	-9.40166
-2.71338	-9.83497
1.24692	-11.4642
3.85176	-10.8544
0.543148	-5.86219
-7.54901	-19.542
-5.97373	-15.3138
-5.074	-14.44
-3.34334	-10.4708
3.33309	-6.6338
-13.5873	-10.5575
-25.1969	-7.23748
-25.3027	-13.6639
-23.2092	-14.0202
-21.6781	-14.6631
-19.9211	-16.7098
-19.3031	-19.1999
-14.2882	-19.1168
-7.6779	-17.7416
-11.6605	-19.9594
-13.1538	-24.223
-14.9165	-27.0393
-17.3089	-27.9677
-16.3778	-24.5775
-16.9156	-22.9601
-18.2814	-23.5453
-18.3907	-22.8582
-19.1632	-25.3286
-14.235	-24.6812
-15.4179	-28.992
-5.25852	-27.7706
-2.16489	-28.6428
-8.46174	-34.5222
-8.45665	-37.7805
-9.73603	-37.1798
-9.04631	-37.0701
-11.052	-34.1725
-7.04829	-30.6195
-3.90345	-23.5967
-8.7131	-23.8248
2.65445	-17.5088
-1.70398	-18.7626
-9.94117	-24.9573
-16.4575	-20.7334
-14.7925	-23.3843
-13.3395	-24.217
-14.2014	-24.6065
-9.28559	-32.111
-10.0952	-37.6836
-11.2726	-35.8175
-12.4635	-34.8125
-9.85938	-37.0657
-9.34429	-35.509
-13.022	-29.3556
-14.6835	-20.0009
-13.2995	-20.5392
-11.6698	-18.6415
-8.24339	-12.0677
-11.4551	-13.3134
